longitude,countyFIPS,monthlyHoaFee,annualHomeownersInsurance,state,yearBuilt,latitude,rentZestimate,city,zestimateLowPercent,timeOnZillow,zestimate,livingArea,zipcode,propertyTaxRate,bathrooms,bedrooms,price,zestimateHighPercent,homeType_APARTMENT,homeType_CONDO,homeType_LOT,homeType_MANUFACTURED,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY
-149.79474,2020.0,0.0,1269,AK,1977.0,61.21804,2502.0,Anchorage,8.0,7571.0,302200.0,1264.0,99508,1.31,2.0,3.0,302200,8.0,0,0,0,0,0,1
-149.79398,2020.0,0.0,1105,AK,1971.0,61.218174,2371.0,Anchorage,13.0,4401.0,263100.0,1041.0,99508,1.31,0.0,3.0,263100,12.0,0,0,0,0,0,1
-149.79509,2020.0,0.0,1352,AK,1964.0,61.219,2114.0,Anchorage,17.0,1208.0,322000.0,1490.0,99508,1.31,6.0,6.0,322000,18.0,0,0,0,0,1,0
-149.79567,2020.0,0.0,1296,AK,1972.0,61.21939,2690.0,Anchorage,13.0,6053.0,308600.0,1876.0,99508,1.31,2.0,4.0,308600,14.0,0,0,0,0,0,1
-149.79424,2020.0,0.0,1774,AK,1968.0,61.219856,2193.0,Anchorage,9.0,2435.0,422400.0,2288.0,99508,1.31,3.0,6.0,422400,9.0,0,0,0,0,1,0
-149.79395,2020.0,0.0,1259,AK,1964.0,61.22024,2583.0,Anchorage,11.0,5716.0,299700.0,1728.0,99508,1.31,2.0,4.0,299700,11.0,0,0,0,0,0,1
-149.79771,2020.0,0.0,1414,AK,1967.0,61.220036,2605.0,Anchorage,9.0,4947.0,336700.0,1692.0,99508,1.31,2.0,4.0,336700,9.0,0,0,0,0,0,1
-149.79724,2020.0,0.0,1323,AK,1976.0,61.21944,2554.0,Anchorage,9.0,4080.0,314900.0,1188.0,99508,1.31,2.0,3.0,314900,8.0,0,0,0,0,0,1
-149.79878,2020.0,0.0,1310,AK,1980.0,61.21893,2448.0,Anchorage,7.0,4626.0,312000.0,1232.0,99508,1.31,2.0,3.0,312000,7.0,0,0,0,0,0,1
-149.79987,2020.0,0.0,1212,AK,1967.0,61.217163,2342.0,Anchorage,9.0,3917.0,288500.0,1024.0,99508,1.31,1.0,3.0,288500,9.0,0,0,0,0,0,1
-149.79929,2020.0,0.0,1255,AK,1963.0,61.21758,2587.0,Anchorage,12.0,3707.0,298900.0,1840.0,99508,1.31,2.0,4.0,298900,11.0,0,0,0,0,0,1
-149.79701,2020.0,0.0,1498,AK,1981.0,61.218063,2648.0,Anchorage,9.0,4652.0,356700.0,1664.0,99508,1.31,2.0,3.0,356700,9.0,0,0,0,0,0,1
-149.79958,2020.0,0.0,1105,AK,1963.0,61.218063,2255.0,Anchorage,11.0,4856.0,263200.0,920.0,99508,1.31,1.0,3.0,263200,10.0,0,0,0,0,0,1
-149.79927,2020.0,0.0,1149,AK,1963.0,61.218502,2317.0,Anchorage,11.0,5800.0,273600.0,992.0,99508,1.31,1.0,3.0,273600,10.0,0,0,0,0,0,1
-149.8032,2020.0,0.0,1320,AK,1962.0,61.220375,1682.0,Anchorage,7.0,2141.0,314200.0,1333.0,99508,1.31,1.0,2.0,314200,8.0,0,0,0,0,0,1
-149.80313,2020.0,0.0,1164,AK,1962.0,61.219,2304.0,Anchorage,11.0,4001.0,277100.0,942.0,99508,1.31,1.0,3.0,277100,10.0,0,0,0,0,0,1
-149.80026,2020.0,0.0,1137,AK,1963.0,61.219013,2331.0,Anchorage,12.0,10549.0,270800.0,1040.0,99508,1.31,1.0,3.0,270800,11.0,0,0,0,0,0,1
-149.79936,2020.0,0.0,1350,AK,1966.0,61.219887,2594.0,Anchorage,11.0,6710.0,321500.0,1788.0,99508,1.31,2.0,4.0,321500,11.0,0,0,0,0,0,1
-149.80061,2020.0,0.0,1192,AK,1963.0,61.21945,2479.0,Anchorage,10.0,3696.0,283900.0,1118.0,99508,1.31,2.0,3.0,283900,9.0,0,0,0,0,0,1
-149.80186,2020.0,0.0,1313,AK,1964.0,61.21987,2533.0,Anchorage,10.0,4333.0,312500.0,1160.0,99508,1.31,2.0,3.0,312500,10.0,0,0,0,0,0,1
-149.80246,2020.0,0.0,1193,AK,1963.0,61.22032,2674.0,Anchorage,9.0,1476.0,284000.0,1056.0,99508,1.31,2.0,3.0,284000,9.0,0,0,0,0,0,1
-149.80504,2020.0,0.0,1084,AK,1963.0,61.21988,2248.0,Anchorage,5.0,37.0,247300.0,1484.0,99508,1.31,2.0,2.0,258000,5.0,0,0,0,0,0,1
-149.8053,2020.0,0.0,1351,AK,1963.0,61.21805,2675.0,Anchorage,9.0,4108.0,321600.0,1749.0,99508,1.31,2.0,4.0,321600,9.0,0,0,0,0,0,1
-149.80565,2020.0,0.0,1488,AK,1964.0,61.21717,2680.0,Anchorage,9.0,3666.0,354400.0,1728.0,99508,1.31,2.0,4.0,354400,8.0,0,0,0,0,0,1
-149.8058,2020.0,0.0,1383,AK,1971.0,61.21988,2875.0,Anchorage,9.0,3639.0,329300.0,1872.0,99508,1.31,2.0,4.0,329300,9.0,0,0,0,0,0,1
-149.8065,2020.0,0.0,1377,AK,1965.0,61.217945,2289.0,Anchorage,10.0,3305.0,327800.0,1728.0,99508,1.31,2.0,4.0,327800,10.0,0,0,0,0,1,0
-149.8078,2020.0,0.0,1532,AK,1965.0,61.217255,2434.0,Anchorage,9.0,3799.0,364700.0,1920.0,99508,1.31,2.0,5.0,364700,9.0,0,0,0,0,1,0
-149.79529,2020.0,0.0,1886,AK,1969.0,61.216637,2630.0,Anchorage,8.0,9.0,377100.0,1872.0,99508,1.31,2.0,4.0,449000,8.0,0,0,0,0,1,0
-149.7949,2020.0,0.0,1843,AK,1970.0,61.215668,2145.0,Anchorage,8.0,1246.0,438800.0,2392.0,99508,1.31,2.0,5.0,438800,8.0,0,0,0,0,1,0
-149.79564,2020.0,0.0,2016,AK,1972.0,61.215267,2150.0,Anchorage,26.0,4717.0,480000.0,3900.0,99508,1.31,5.0,8.0,480000,31.0,0,0,0,0,1,0
-149.79478,2020.0,0.0,1510,AK,1969.0,61.213562,2120.0,Anchorage,12.0,7183.0,359500.0,1728.0,99508,1.31,2.0,4.0,359500,11.0,0,0,0,0,1,0
-149.7957,2020.0,0.0,1151,AK,1970.0,61.214733,2344.0,Anchorage,11.0,3955.0,274100.0,1040.0,99508,1.31,1.0,3.0,274100,10.0,0,0,0,0,0,1
-149.79639,2020.0,0.0,2338,AK,1970.0,61.21439,2414.0,Anchorage,10.0,6188.0,556700.0,3536.0,99508,1.31,4.0,8.0,556700,11.0,0,0,0,0,1,0
-149.79414,2020.0,0.0,1821,AK,1970.0,61.213905,2218.0,Anchorage,10.0,7346.0,433600.0,2780.0,99508,1.31,2.0,6.0,433600,10.0,0,0,0,0,1,0
-149.79471,2020.0,0.0,1601,AK,1972.0,61.216225,2618.0,Anchorage,9.0,2485.0,381300.0,1976.0,99508,1.31,2.0,3.0,381300,9.0,0,0,0,0,0,1
-149.79785,2020.0,0.0,1516,AK,1966.0,61.21391,2112.0,Anchorage,10.0,5564.0,360900.0,1728.0,99508,1.31,2.0,4.0,360900,10.0,0,0,0,0,1,0
-149.79904,2020.0,0.0,1502,AK,1965.0,61.21439,2534.0,Anchorage,10.0,4584.0,357700.0,1728.0,99508,1.31,2.0,3.0,357700,9.0,0,0,0,0,0,1
-149.79865,2020.0,0.0,1585,AK,1966.0,61.214733,2866.0,Anchorage,10.0,3452.0,377400.0,2161.0,99508,1.31,2.0,5.0,377400,10.0,0,0,0,0,0,1
-149.79865,2020.0,0.0,1255,AK,1966.0,61.21567,2304.0,Anchorage,8.0,3179.0,298700.0,920.0,99508,1.31,1.0,3.0,298700,8.0,0,0,0,0,0,1
-149.79984,2020.0,0.0,1633,AK,1966.0,61.216637,2064.0,Anchorage,11.0,5444.0,388800.0,2048.0,99508,1.31,2.0,4.0,388800,11.0,0,0,0,0,1,0
-149.79863,2020.0,0.0,1643,AK,1974.0,61.215275,2195.0,Anchorage,9.0,3393.0,391100.0,1777.0,99508,1.31,2.0,4.0,391100,9.0,0,0,0,0,1,0
-149.8018,2020.0,0.0,1141,AK,1975.0,61.214676,2369.0,Anchorage,10.0,4169.0,271600.0,1040.0,99508,1.31,1.0,3.0,271600,9.0,0,0,0,0,0,1
-149.80675,2020.0,0.0,1286,AK,1952.0,61.214245,1923.0,Anchorage,11.0,7338.0,306200.0,960.0,99508,1.31,1.0,2.0,306200,10.0,0,0,0,0,0,1
-149.80618,2020.0,0.0,1535,AK,1960.0,61.21523,2690.0,Anchorage,9.0,3581.0,365400.0,2128.0,99508,1.31,2.0,4.0,365400,9.0,0,0,0,0,0,1
-149.80562,2020.0,0.0,1261,AK,1955.0,61.215664,2320.0,Anchorage,8.0,3218.0,300200.0,1032.0,99508,1.31,1.0,3.0,300200,8.0,0,0,0,0,0,1
-149.80676,2020.0,0.0,1725,AK,1979.0,61.21621,2000.0,Anchorage,10.0,5198.0,410700.0,2464.0,99508,1.31,2.0,4.0,410700,10.0,0,0,0,0,1,0
-149.7947,2020.0,0.0,1670,AK,1995.0,61.211002,2713.0,Anchorage,9.0,4397.0,397500.0,1688.0,99508,1.31,2.5,3.0,397500,8.0,0,0,0,0,0,1
-149.7947,2020.0,0.0,1875,AK,1997.0,61.212685,2929.0,Anchorage,7.0,5430.0,446500.0,1908.0,99508,1.31,2.0,4.0,446500,7.0,0,0,0,0,0,1
-149.79395,2020.0,0.0,1778,AK,1997.0,61.211826,2742.0,Anchorage,9.0,5380.0,423300.0,1933.0,99508,1.31,2.0,3.0,423300,8.0,0,0,0,0,0,1
-149.80104,2020.0,0.0,1606,AK,1969.0,61.213062,2826.0,Anchorage,10.0,5956.0,382300.0,1800.0,99508,1.31,2.0,4.0,382300,10.0,0,0,0,0,0,1
-149.80005,2020.0,348.0,384,AK,1975.0,61.21263,1285.0,Anchorage,14.0,2497.0,91500.0,541.0,99508,1.31,1.0,1.0,91500,14.0,0,1,0,0,0,0
-149.80005,2020.0,330.0,486,AK,1975.0,61.21263,1594.0,Anchorage,13.0,7415.0,115800.0,842.0,99508,1.31,1.0,2.0,115800,12.0,0,1,0,0,0,0
-149.80005,2020.0,330.0,366,AK,1975.0,61.21263,1304.0,Anchorage,16.0,5107.0,87100.0,580.0,99508,1.31,1.0,1.0,87100,16.0,0,1,0,0,0,0
-149.80005,2020.0,330.0,462,AK,1975.0,61.21263,1596.0,Anchorage,14.0,4543.0,110100.0,845.0,99508,1.31,1.0,2.0,110100,16.0,0,1,0,0,0,0
-149.79823,2020.0,348.0,454,AK,1975.0,61.212627,1537.0,Anchorage,14.0,4467.0,108100.0,821.0,99508,1.31,1.0,2.0,108100,15.0,0,1,0,0,0,0
-149.79823,2020.0,348.0,454,AK,1975.0,61.212627,1537.0,Anchorage,14.0,4690.0,108100.0,821.0,99508,1.31,1.0,2.0,108100,14.0,0,1,0,0,0,0
-149.79823,2020.0,348.0,500,AK,1975.0,61.212627,1558.0,Anchorage,11.0,1636.0,119000.0,845.0,99508,1.31,1.0,2.0,119000,11.0,0,1,0,0,0,0
-149.79823,2020.0,348.0,507,AK,1975.0,61.212627,1561.0,Anchorage,11.0,3319.0,120600.0,848.0,99508,1.31,1.0,2.0,120600,11.0,0,1,0,0,0,0
-149.79823,2020.0,348.0,403,AK,1975.0,61.212627,1230.0,Anchorage,14.0,3761.0,95900.0,570.0,99508,1.31,1.0,1.0,95900,15.0,0,1,0,0,0,0
-149.78864,2020.0,0.0,1762,AK,1967.0,61.193474,2594.0,Anchorage,7.0,1427.0,419500.0,1976.0,99508,1.31,2.0,4.0,419500,8.0,0,0,0,0,0,1
-149.79048,2020.0,0.0,2270,AK,1967.0,61.191875,3292.0,Anchorage,9.0,6763.0,540400.0,3016.0,99508,1.31,3.0,5.0,540400,9.0,0,0,0,0,0,1
-149.79034,2020.0,0.0,1687,AK,1967.0,61.193043,2594.0,Anchorage,9.0,3675.0,401700.0,1976.0,99508,1.31,2.0,4.0,401700,9.0,0,0,0,0,0,1
-149.7897,2020.0,0.0,2175,AK,1967.0,61.194794,3049.0,Anchorage,10.0,3895.0,517900.0,2880.0,99508,1.31,3.5,6.0,517900,11.0,0,0,0,0,1,0
-149.79286,2020.0,200.0,812,AK,1968.0,61.191887,1794.0,Anchorage,10.0,4554.0,193400.0,984.0,99508,1.31,1.0,2.0,193400,10.0,0,1,0,0,0,0
-149.78757,2020.0,0.0,1893,AK,1969.0,61.19389,2662.0,Anchorage,9.0,4831.0,450700.0,2200.0,99508,1.31,2.0,4.0,450700,9.0,0,0,0,0,0,1
-149.79004,2020.0,0.0,847,AK,1974.0,61.194668,1564.0,Anchorage,10.0,3350.0,201600.0,962.0,99508,1.31,1.0,2.0,201600,9.0,0,1,0,0,0,0
-149.79082,2020.0,328.0,815,AK,1974.0,61.194767,1578.0,Anchorage,9.0,4338.0,194000.0,945.0,99508,1.31,1.75,2.0,194000,9.0,0,1,0,0,0,0
-149.78989,2020.0,0.0,669,AK,1974.0,61.194393,1552.0,Anchorage,11.0,4823.0,159400.0,947.0,99508,1.31,1.0,2.0,159400,11.0,0,1,0,0,0,0
-149.79051,2020.0,0.0,703,AK,1974.0,61.193863,1563.0,Anchorage,10.0,5011.0,167400.0,961.0,99508,1.31,1.0,2.0,167400,10.0,0,1,0,0,0,0
-149.79283,2020.0,346.0,1295,AK,1979.0,61.193985,2272.0,Anchorage,11.0,5557.0,308300.0,1824.0,99508,1.31,1.5,2.0,308300,10.0,0,1,0,0,0,0
-149.79283,2020.0,0.0,1155,AK,1979.0,61.19365,2050.0,Anchorage,10.0,5684.0,275100.0,1430.0,99508,1.31,1.5,2.0,275100,10.0,0,1,0,0,0,0
-149.79234,2020.0,346.0,660,AK,1979.0,61.193195,1278.0,Anchorage,9.0,4439.0,157100.0,684.0,99508,1.31,1.0,1.0,157100,9.0,0,1,0,0,0,0
-149.79233,2020.0,0.0,1011,AK,1979.0,61.193233,1804.0,Anchorage,10.0,1385.0,240600.0,1352.0,99508,1.31,1.0,2.0,240600,10.0,0,1,0,0,0,0
-149.79233,2020.0,0.0,995,AK,1979.0,61.193245,1804.0,Anchorage,10.0,5517.0,236900.0,1352.0,99508,1.31,1.0,2.0,236900,10.0,0,1,0,0,0,0
-149.79218,2020.0,0.0,714,AK,1979.0,61.19369,1278.0,Anchorage,11.0,3850.0,170000.0,684.0,99508,1.31,1.0,1.0,170000,11.0,0,1,0,0,0,0
-149.79286,2020.0,346.0,678,AK,1982.0,61.192818,1411.0,Anchorage,10.0,5047.0,161500.0,684.0,99508,1.31,1.0,1.0,161500,10.0,0,1,0,0,0,0
-149.79286,2020.0,365.0,671,AK,1982.0,61.192574,1411.0,Anchorage,10.0,4152.0,159700.0,684.0,99508,1.31,1.0,1.0,159700,9.0,1,0,0,0,0,0
-149.79286,2020.0,346.0,685,AK,1982.0,61.192326,1358.0,Anchorage,10.0,3909.0,163000.0,692.0,99508,1.31,1.0,1.0,163000,9.0,0,1,0,0,0,0
-149.79286,2020.0,346.0,694,AK,1982.0,61.19208,1358.0,Anchorage,10.0,2111.0,165200.0,692.0,99508,1.31,1.0,1.0,165200,9.0,0,1,0,0,0,0
-149.79251,2020.0,346.0,683,AK,1982.0,61.192005,1578.0,Anchorage,12.0,5967.0,162700.0,692.0,99508,1.31,1.0,1.0,162700,12.0,0,1,0,0,0,0
-149.7921,2020.0,346.0,698,AK,1982.0,61.19287,1578.0,Anchorage,10.0,4361.0,166300.0,692.0,99508,1.31,1.0,1.0,166300,9.0,0,1,0,0,0,0
-149.79234,2020.0,346.0,667,AK,1982.0,61.192665,1578.0,Anchorage,11.0,5524.0,158700.0,692.0,99508,1.31,1.0,1.0,158700,11.0,0,1,0,0,0,0
-149.79237,2020.0,0.0,699,AK,1982.0,61.192642,1578.0,Anchorage,10.0,3617.0,166500.0,692.0,99508,1.31,1.0,1.0,166500,9.0,0,1,0,0,0,0
-149.79254,2020.0,346.0,677,AK,1982.0,61.19251,1578.0,Anchorage,10.0,4176.0,161200.0,692.0,99508,1.31,1.0,1.0,161200,9.0,0,1,0,0,0,0
-149.78806,2020.0,0.0,1832,AK,1969.0,61.192142,2668.0,Anchorage,9.0,4684.0,436100.0,2288.0,99508,1.31,2.0,4.0,436100,9.0,0,0,0,0,0,1
-149.78722,2020.0,0.0,1937,AK,1969.0,61.193516,2583.0,Anchorage,7.0,2475.0,461200.0,2008.0,99508,1.31,2.0,4.0,461200,7.0,0,0,0,0,0,1
-149.78897,2020.0,0.0,2369,AK,1974.0,61.192406,3033.0,Anchorage,9.0,3252.0,564100.0,3388.0,99508,1.31,3.0,3.0,564100,10.0,0,0,0,0,0,1
-149.78546,2020.0,0.0,1638,AK,1970.0,61.193485,2511.0,Anchorage,10.0,1118.0,390100.0,1730.0,99508,1.31,2.0,4.0,390100,10.0,0,0,0,0,0,1
-149.78473,2020.0,0.0,1621,AK,1972.0,61.19334,2545.0,Anchorage,13.0,4298.0,385900.0,1872.0,99508,1.31,2.0,4.0,385900,14.0,0,0,0,0,0,1
-149.78513,2020.0,0.0,1740,AK,1972.0,61.19303,2599.0,Anchorage,9.0,4848.0,414300.0,2016.0,99508,1.31,2.0,4.0,414300,9.0,0,0,0,0,0,1
-149.78568,2020.0,0.0,2012,AK,1972.0,61.192062,2601.0,Anchorage,9.0,2948.0,479000.0,2360.0,99508,1.31,2.0,3.0,479000,9.0,0,0,0,0,0,1
-149.79176,2020.0,0.0,1823,AK,1968.0,61.19044,2839.0,Anchorage,10.0,5550.0,434000.0,2222.0,99508,1.31,3.0,3.0,434000,10.0,0,0,0,0,0,1
-149.79182,2020.0,0.0,1522,AK,1968.0,61.188942,2252.0,Anchorage,11.0,4704.0,362400.0,1820.0,99508,1.31,1.5,3.0,362400,11.0,0,0,0,0,0,1
-149.79292,2020.0,0.0,1768,AK,1967.0,61.188354,2675.0,Anchorage,9.0,5005.0,420900.0,2192.0,99508,1.31,2.0,4.0,420900,9.0,0,0,0,0,0,1
-149.79294,2020.0,0.0,1739,AK,1967.0,61.189396,2516.0,Anchorage,10.0,4794.0,414100.0,2080.0,99508,1.31,2.0,3.0,414100,10.0,0,0,0,0,0,1
-149.79279,2020.0,0.0,1743,AK,1967.0,61.19089,2600.0,Anchorage,8.0,6846.0,415100.0,1968.0,99508,1.31,2.0,4.0,415100,9.0,0,0,0,0,0,1
-149.78842,2020.0,0.0,1779,AK,1970.0,61.191406,2621.0,Anchorage,8.0,1467.0,423500.0,2102.0,99508,1.31,2.0,4.0,423500,8.0,0,0,0,0,0,1
-149.78928,2020.0,0.0,1589,AK,1970.0,61.191166,2489.0,Anchorage,10.0,5240.0,378300.0,1976.0,99508,1.31,2.0,3.0,378300,10.0,0,0,0,0,0,1
-149.79092,2020.0,0.0,1887,AK,1970.0,61.19042,2724.0,Anchorage,9.0,1883.0,449400.0,2288.0,99508,1.31,2.0,4.0,449400,9.0,0,0,0,0,0,1
-149.78961,2020.0,0.0,1784,AK,1970.0,61.18972,2701.0,Anchorage,10.0,5291.0,424700.0,2288.0,99508,1.31,2.0,4.0,424700,10.0,0,0,0,0,0,1
-149.7884,2020.0,0.0,1863,AK,1969.0,61.19065,2608.0,Anchorage,9.0,5230.0,443600.0,2142.0,99508,1.31,2.0,4.0,443600,9.0,0,0,0,0,0,1
-149.78618,2020.0,0.0,1743,AK,1971.0,61.191418,2610.0,Anchorage,10.0,5460.0,415000.0,2016.0,99508,1.31,2.0,4.0,415000,10.0,0,0,0,0,0,1
-149.78644,2020.0,0.0,1906,AK,1972.0,61.190426,2729.0,Anchorage,9.0,4053.0,453900.0,2284.0,99508,1.31,2.0,4.0,453900,9.0,0,0,0,0,0,1
-149.7877,2020.0,0.0,1850,AK,1972.0,61.189983,2718.0,Anchorage,10.0,4529.0,440500.0,2362.0,99508,1.31,2.0,4.0,440500,10.0,0,0,0,0,0,1
-149.7821,2020.0,0.0,1928,AK,1970.0,61.19106,2882.0,Anchorage,8.0,1428.0,459100.0,2234.0,99508,1.31,3.0,4.0,459100,9.0,0,0,0,0,0,1
-149.78291,2020.0,0.0,1782,AK,1973.0,61.189774,2748.0,Anchorage,11.0,4050.0,424400.0,2370.0,99508,1.31,2.5,4.0,424400,11.0,0,0,0,0,0,1
-149.78554,2020.0,0.0,1759,AK,1973.0,61.19006,2649.0,Anchorage,10.0,4319.0,418800.0,1900.0,99508,1.31,3.0,4.0,418800,10.0,0,0,0,0,0,1
-149.78401,2020.0,0.0,1658,AK,1972.0,61.18942,2596.0,Anchorage,10.0,4680.0,394800.0,1848.0,99508,1.31,2.5,3.0,394800,10.0,0,0,0,0,0,1
-149.78146,2020.0,0.0,1780,AK,1972.0,61.190395,2835.0,Anchorage,11.0,3938.0,423700.0,2288.0,99508,1.31,2.5,4.0,423700,11.0,0,0,0,0,0,1
-149.78078,2020.0,0.0,1630,AK,1973.0,61.189922,2361.0,Anchorage,13.0,4717.0,388100.0,1842.0,99508,1.31,2.0,3.0,388100,14.0,0,0,0,0,0,1
-149.78009,2020.0,0.0,1747,AK,1973.0,61.189922,2491.0,Anchorage,9.0,3393.0,415900.0,1842.0,99508,1.31,3.0,3.0,415900,10.0,0,0,0,0,0,1
-149.78426,2020.0,0.0,1696,AK,1973.0,61.190548,2534.0,Anchorage,10.0,5642.0,403900.0,2103.0,99508,1.31,2.0,4.0,403900,10.0,0,0,0,0,0,1
-149.78337,2020.0,0.0,2244,AK,1979.0,61.191532,3523.0,Anchorage,10.0,3777.0,534300.0,3502.0,99508,1.31,3.0,5.0,534300,10.0,0,0,0,0,0,1
-149.78555,2020.0,0.0,1771,AK,1973.0,61.190277,2496.0,Anchorage,10.0,4390.0,421600.0,1984.0,99508,1.31,2.5,3.0,421600,10.0,0,0,0,0,0,1
-149.78978,2020.0,0.0,1835,AK,1972.0,61.18895,2697.0,Anchorage,10.0,4810.0,437000.0,2274.0,99508,1.31,2.0,4.0,437000,10.0,0,0,0,0,0,1
-149.78947,2020.0,0.0,1831,AK,1972.0,61.188377,2698.0,Anchorage,10.0,4044.0,436000.0,2288.0,99508,1.31,2.0,4.0,436000,10.0,0,0,0,0,0,1
-149.78705,2020.0,0.0,2373,AK,1973.0,61.189632,3363.0,Anchorage,10.0,5102.0,564900.0,3540.0,99508,1.31,3.5,4.0,564900,10.0,0,0,0,0,0,1
-149.78207,2020.0,0.0,1942,AK,1974.0,61.18893,2437.0,Anchorage,8.0,2296.0,462400.0,1945.0,99508,1.31,2.0,3.0,462400,8.0,0,0,0,0,0,1
-149.77974,2020.0,0.0,1684,AK,1974.0,61.18848,2607.0,Anchorage,11.0,5718.0,400900.0,2056.0,99508,1.31,2.5,3.0,400900,11.0,0,0,0,0,0,1
-149.7845,2020.0,0.0,1929,AK,1973.0,61.188526,2727.0,Anchorage,10.0,4348.0,459400.0,2320.0,99508,1.31,2.5,4.0,459400,10.0,0,0,0,0,0,1
-149.78659,2020.0,0.0,1874,AK,1974.0,61.188877,2730.0,Anchorage,10.0,7274.0,446200.0,2360.0,99508,1.31,2.5,3.0,446200,10.0,0,0,0,0,0,1
-149.7882,2020.0,0.0,1776,AK,1972.0,61.187634,2633.0,Anchorage,9.0,5158.0,422900.0,2160.0,99508,1.31,2.0,4.0,422900,10.0,0,0,0,0,0,1
-149.79135,2020.0,0.0,1660,AK,1971.0,61.185368,2761.0,Anchorage,10.0,4274.0,395200.0,1900.0,99508,1.31,2.0,4.0,395200,9.0,0,0,0,0,0,1
-149.7906,2020.0,0.0,1945,AK,1972.0,61.184597,2881.0,Anchorage,9.0,4226.0,463100.0,2444.0,99508,1.31,2.0,4.0,463100,9.0,0,0,0,0,0,1
-149.78676,2020.0,0.0,1608,AK,1971.0,61.185974,2626.0,Anchorage,9.0,4414.0,382900.0,1824.0,99508,1.31,2.0,3.0,382900,9.0,0,0,0,0,0,1
-149.78812,2020.0,0.0,1394,AK,1971.0,61.18694,2308.0,Anchorage,11.0,3871.0,332000.0,1244.0,99508,1.31,1.5,3.0,332000,11.0,0,0,0,0,0,1
-149.78903,2020.0,0.0,1802,AK,1974.0,61.185753,2681.0,Anchorage,10.0,5828.0,429000.0,2460.0,99508,1.31,2.0,3.0,429000,10.0,0,0,0,0,0,1
-149.791,2020.0,0.0,1911,AK,1971.0,61.185665,2856.0,Anchorage,10.0,4710.0,454900.0,2211.0,99508,1.31,2.0,4.0,454900,10.0,0,0,0,0,0,1
-149.78888,2020.0,0.0,1871,AK,1972.0,61.186436,2880.0,Anchorage,11.0,4774.0,445500.0,2362.0,99508,1.31,2.5,3.0,445500,11.0,0,0,0,0,0,1
-149.78535,2020.0,0.0,1793,AK,1974.0,61.18699,2512.0,Anchorage,10.0,4504.0,426900.0,1855.0,99508,1.31,2.0,4.0,426900,10.0,0,0,0,0,0,1
-149.78795,2020.0,0.0,1752,AK,1974.0,61.18793,2623.0,Anchorage,9.0,4465.0,417100.0,2208.0,99508,1.31,2.0,4.0,417100,9.0,0,0,0,0,0,1
-149.78534,2020.0,0.0,1658,AK,1974.0,61.187794,2562.0,Anchorage,13.0,6854.0,394700.0,1946.0,99508,1.31,2.0,4.0,394700,13.0,0,0,0,0,0,1
-149.79292,2020.0,364.0,1620,AK,1970.0,61.18672,2616.0,Anchorage,9.0,3423.0,385800.0,1742.0,99508,1.31,2.0,3.0,385800,9.0,0,0,0,0,0,1
-149.79195,2020.0,364.0,2166,AK,1970.0,61.18596,2890.0,Anchorage,10.0,4186.0,515700.0,2666.0,99508,1.31,2.0,4.0,515700,10.0,0,0,0,0,0,1
-149.7913,2020.0,364.0,1709,AK,1970.0,61.18698,2783.0,Anchorage,9.0,4165.0,407000.0,2026.0,99508,1.31,2.0,4.0,407000,9.0,0,0,0,0,0,1
-149.78973,2020.0,364.0,1922,AK,1969.0,61.187897,3080.0,Anchorage,9.0,2800.0,457600.0,2456.0,99508,1.31,3.0,5.0,457600,9.0,0,0,0,0,0,1
-149.79189,2020.0,364.0,2084,AK,1969.0,61.18794,3516.0,Anchorage,11.0,3330.0,496100.0,2880.0,99508,1.31,3.0,6.0,496100,11.0,0,0,0,0,0,1
-149.78618,2020.0,0.0,1926,AK,1973.0,61.184914,2863.0,Anchorage,9.0,5339.0,458600.0,2344.0,99508,1.31,2.0,4.0,458600,10.0,0,0,0,0,0,1
-149.78812,2020.0,0.0,1736,AK,1973.0,61.185,2789.0,Anchorage,9.0,5295.0,413300.0,2000.0,99508,1.31,2.0,4.0,413300,9.0,0,0,0,0,0,1
-149.78548,2020.0,0.0,2066,AK,1975.0,61.185303,3286.0,Anchorage,10.0,5011.0,491900.0,2562.0,99508,1.31,3.0,5.0,491900,10.0,0,0,0,0,0,1
-149.80598,2020.0,0.0,1170,AK,1971.0,61.20557,2335.0,Anchorage,12.0,5184.0,278500.0,1056.0,99508,1.31,1.5,3.0,278500,12.0,0,0,0,0,0,1
-149.80495,2020.0,0.0,1260,AK,1973.0,61.205055,2339.0,Anchorage,10.0,3702.0,300000.0,1056.0,99508,1.31,1.5,3.0,300000,10.0,0,0,0,0,0,1
-149.80423,2020.0,0.0,1461,AK,1972.0,61.205826,2751.0,Anchorage,9.0,6313.0,347900.0,1248.0,99508,1.31,2.0,4.0,347900,9.0,0,0,0,0,0,1
-149.80342,2020.0,0.0,1330,AK,1971.0,61.20488,1622.0,Anchorage,11.0,5012.0,316600.0,2016.0,99508,1.31,1.0,3.0,316600,10.0,0,0,0,0,1,0
-149.80223,2020.0,0.0,1637,AK,1972.0,61.2059,2353.0,Anchorage,9.0,3723.0,389800.0,2016.0,99508,1.31,2.0,5.0,389800,10.0,0,0,0,0,1,0
