longitude,countyFIPS,monthlyHoaFee,annualHomeownersInsurance,yearBuilt,latitude,rentZestimate,timeOnZillow,livingArea,zipcode,propertyTaxRate,bathrooms,bedrooms,price,homeType_CONDO,homeType_SINGLE_FAMILY,homeType_OTHER,cluster,cluster_average_price
-149.83609,2020.0,0.0,1234,1952.0,61.2037,2004.0,3654.0,1012.0,99508,1.31,1.0,2.0,293700,0,1,0,3,380546.2917827298
-149.8361,2020.0,0.0,1285,1952.0,61.204845,2319.0,3967.0,1166.0,99508,1.31,1.0,3.0,306000,0,1,0,3,380546.2917827298
-149.83528,2020.0,0.0,1356,1952.0,61.205505,2002.0,3511.0,1058.0,99508,1.31,1.0,2.0,322900,0,1,0,3,380546.2917827298
-149.83704,2020.0,0.0,1128,1952.0,61.204693,2008.0,3843.0,1012.0,99508,1.31,1.0,2.0,268500,0,1,0,3,380546.2917827298
-149.83704,2020.0,0.0,1850,1952.0,61.203377,2954.0,7440.0,2568.0,99508,1.31,2.5,3.0,440400,0,1,0,3,380546.2917827298
-149.83774,2020.0,0.0,1341,1952.0,61.203022,2293.0,3130.0,1012.0,99508,1.31,1.0,3.0,319400,0,1,0,3,380546.2917827298
-149.83775,2020.0,0.0,1163,1952.0,61.2042,2321.0,3833.0,1150.0,99508,1.31,1.0,3.0,276900,0,1,0,3,380546.2917827298
-149.83766,2020.0,0.0,1429,1952.0,61.2055,2269.0,3406.0,1490.0,99508,1.31,1.0,3.0,340300,0,1,0,3,380546.2917827298
-149.8346,2020.0,0.0,1676,1952.0,61.20585,2626.0,4093.0,1594.0,99508,1.31,2.0,3.0,399100,0,1,0,3,380546.2917827298
-149.83578,2020.0,0.0,1345,1952.0,61.20229,2273.0,3695.0,1430.0,99508,1.31,1.0,3.0,320300,0,1,0,3,380546.2917827298
-149.83647,2020.0,0.0,1125,1952.0,61.201878,2004.0,5038.0,988.0,99508,1.31,1.0,2.0,267800,0,1,0,3,380546.2917827298
-149.83551,2020.0,0.0,1343,1952.0,61.201588,2270.0,4739.0,988.0,99508,1.31,1.0,3.0,319800,0,1,0,3,380546.2917827298
-149.83363,2020.0,0.0,1883,1952.0,61.20216,3335.0,3424.0,2432.0,99508,1.31,3.0,5.0,448300,0,1,0,3,380546.2917827298
-149.83087,2020.0,0.0,1241,1952.0,61.2022,2012.0,4414.0,988.0,99508,1.31,1.0,2.0,295400,0,1,0,3,380546.2917827298
-149.82959,2020.0,0.0,1135,1952.0,61.201614,2003.0,4823.0,988.0,99508,1.31,1.0,2.0,270200,0,1,0,3,380546.2917827298
-149.82889,2020.0,0.0,1754,1952.0,61.200436,2602.0,3436.0,2307.0,99508,1.31,2.0,3.0,417700,0,1,0,3,380546.2917827298
-149.82726,2020.0,0.0,1635,1952.0,61.199646,2697.0,4166.0,1976.0,99508,1.31,2.0,3.0,389200,0,1,0,3,380546.2917827298
-149.82515,2020.0,0.0,1669,1952.0,61.200123,2712.0,3758.0,1971.0,99508,1.31,2.0,3.0,397300,0,1,0,3,380546.2917827298
-149.8268,2020.0,0.0,1278,1952.0,61.200817,2241.0,5275.0,1266.0,99508,1.31,1.0,3.0,304200,0,1,0,3,380546.2917827298
-149.82661,2020.0,0.0,1471,1970.0,61.201866,2191.0,6097.0,1728.0,99508,1.31,1.0,3.0,350200,0,1,0,3,380546.2917827298
-149.8281,2020.0,0.0,1157,1952.0,61.20205,1998.0,4005.0,988.0,99508,1.31,1.0,2.0,275400,0,1,0,3,380546.2917827298
-149.82744,2020.0,0.0,1257,1952.0,61.202293,2300.0,3415.0,1170.0,99508,1.31,1.0,3.0,299200,0,1,0,3,380546.2917827298
-149.82755,2020.0,0.0,1233,1952.0,61.200573,1997.0,4046.0,988.0,99508,1.31,1.0,2.0,293500,0,1,0,3,380546.2917827298
-149.82785,2020.0,0.0,1160,1952.0,61.201668,2262.0,4660.0,988.0,99508,1.31,1.0,3.0,276100,0,1,0,3,380546.2917827298
-149.83284,2020.0,0.0,1477,1952.0,61.19605,1936.0,3332.0,1540.0,99508,1.31,1.0,2.0,351700,0,1,0,3,380546.2917827298
-149.83383,2020.0,0.0,1172,1952.0,61.19688,2228.0,7162.0,988.0,99508,1.31,1.0,3.0,279000,0,1,0,3,380546.2917827298
-149.83525,2020.0,0.0,1920,1952.0,61.19775,3153.0,3396.0,3196.0,99508,1.31,2.5,4.0,457200,0,1,0,3,380546.2917827298
-149.83682,2020.0,0.0,1598,1952.0,61.198383,2750.0,3459.0,2128.0,99508,1.31,2.0,3.0,380500,0,1,0,3,380546.2917827298
-149.83783,2020.0,0.0,1047,1952.0,61.19832,1862.0,4017.0,702.0,99508,1.31,1.0,2.0,249300,0,1,0,3,380546.2917827298
-149.83784,2020.0,0.0,1168,1952.0,61.198467,2226.0,3896.0,1001.0,99508,1.31,1.0,3.0,278100,0,1,0,3,380546.2917827298
-149.83733,2020.0,0.0,1158,1952.0,61.198013,2043.0,3882.0,1144.0,99508,1.31,1.0,2.0,275600,0,1,0,3,380546.2917827298
-149.83733,2020.0,0.0,1167,1952.0,61.19785,2053.0,3807.0,1092.0,99508,1.31,1.0,2.0,277900,0,1,0,3,380546.2917827298
-149.83733,2020.0,0.0,1187,1952.0,61.197693,2232.0,2477.0,1014.0,99508,1.31,1.0,3.0,282600,0,1,0,3,380546.2917827298
-149.83733,2020.0,0.0,1226,1952.0,61.19737,2222.0,1321.0,988.0,99508,1.31,1.0,3.0,291900,0,1,0,3,380546.2917827298
-149.83733,2020.0,0.0,1223,1952.0,61.197044,2222.0,1470.0,988.0,99508,1.31,1.0,3.0,291100,0,1,0,3,380546.2917827298
-149.83733,2020.0,0.0,1278,1952.0,61.196404,2016.0,2141.0,1216.0,99508,1.31,1.0,2.0,304200,0,1,0,3,380546.2917827298
-149.83778,2020.0,0.0,1241,1952.0,61.19599,2254.0,1523.0,1098.0,99508,1.31,1.0,3.0,295400,0,1,0,3,380546.2917827298
-149.83783,2020.0,0.0,1025,1952.0,61.19753,2044.0,3744.0,988.0,99508,1.31,1.0,2.0,244100,0,1,0,3,380546.2917827298
-149.83603,2020.0,0.0,1171,1952.0,61.19737,2221.0,3606.0,988.0,99508,1.31,1.0,3.0,278700,0,1,0,3,380546.2917827298
-149.83653,2020.0,0.0,1169,1952.0,61.19607,2050.0,4442.0,1014.0,99508,1.31,1.0,2.0,278400,0,1,0,3,380546.2917827298
-149.83653,2020.0,0.0,1145,1952.0,61.19737,2222.0,1461.0,988.0,99508,1.31,1.0,3.0,272600,0,1,0,3,380546.2917827298
-149.83472,2020.0,0.0,1065,1952.0,61.196724,2039.0,4151.0,1163.0,99508,1.31,1.0,2.0,253600,0,1,0,3,380546.2917827298
-149.83522,2020.0,0.0,1089,1952.0,61.196533,2044.0,4018.0,988.0,99508,1.31,1.0,2.0,259300,0,1,0,3,380546.2917827298
-149.83496,2020.0,0.0,1240,1952.0,61.195724,2038.0,3893.0,963.0,99508,1.31,1.0,2.0,295200,0,1,0,3,380546.2917827298
-149.83759,2020.0,0.0,1167,1952.0,61.19573,2051.0,3763.0,1014.0,99508,1.31,1.0,2.0,277800,0,1,0,3,380546.2917827298
-149.82477,2020.0,445.0,1702,1983.0,61.19444,2567.0,3651.0,1805.0,99508,1.31,2.0,2.0,405200,0,0,1,2,418509.68133802817
-149.82404,2020.0,0.0,2387,1971.0,61.194576,2520.0,3568.0,2122.0,99508,1.31,2.0,2.0,568400,0,1,0,3,380546.2917827298
-149.79477,2020.0,0.0,1878,2010.0,61.228333,3351.0,3308.0,3165.0,99508,1.31,5.0,7.0,447200,0,0,1,2,418509.68133802817
-149.7948,2020.0,0.0,5,1948.0,61.23069,1498.0,5.0,580.0,99508,1.31,1.0,2.0,1250,0,1,0,3,380546.2917827298
-149.79582,2020.0,0.0,1263,1971.0,61.230145,2200.0,3599.0,1530.0,99508,1.31,2.0,5.0,300600,0,0,1,2,418509.68133802817
-149.79698,2020.0,0.0,1071,1999.0,61.227917,2470.0,4346.0,1092.0,99508,1.31,1.0,3.0,255100,0,1,0,3,380546.2917827298
-149.79665,2020.0,0.0,961,1970.0,61.22929,1888.0,3702.0,1040.0,99508,1.31,1.0,3.0,228900,0,1,0,3,380546.2917827298
-149.797,2020.0,0.0,860,1948.0,61.23053,1627.0,3658.0,712.0,99508,1.31,1.0,2.0,204800,0,1,0,3,380546.2917827298
-149.7977,2020.0,0.0,572,1972.0,61.2311,2054.0,3861.0,1200.0,99508,1.31,1.5,3.0,136300,1,0,0,1,200173.4314516129
-149.79771,2020.0,0.0,1260,2002.0,61.23014,2928.0,74.0,1382.0,99508,1.31,2.0,4.0,300000,0,1,0,3,380546.2917827298
-149.79735,2020.0,0.0,946,1969.0,61.228874,1803.0,3708.0,1040.0,99508,1.31,1.0,3.0,225300,0,1,0,3,380546.2917827298
-149.79851,2020.0,0.0,945,1951.0,61.22819,1889.0,4026.0,1352.0,99508,1.31,1.5,2.0,224900,0,1,0,3,380546.2917827298
-149.79956,2020.0,0.0,865,1948.0,61.23041,1905.0,3294.0,1024.0,99508,1.31,1.0,3.0,206000,0,1,0,3,380546.2917827298
-149.80072,2020.0,0.0,737,1948.0,61.228188,1684.0,3735.0,810.0,99508,1.31,1.0,2.0,175500,0,1,0,3,380546.2917827298
-149.80038,2020.0,0.0,1334,1997.0,61.231094,2811.0,3947.0,2062.0,99508,1.31,2.5,2.0,317500,0,1,0,3,380546.2917827298
-149.8011,2020.0,0.0,833,1948.0,61.230137,1813.0,3907.0,824.0,99508,1.31,1.0,3.0,198300,0,1,0,3,380546.2917827298
-149.80144,2020.0,0.0,818,1956.0,61.228188,2196.0,3970.0,1353.0,99508,1.31,1.0,4.0,194800,0,1,0,3,380546.2917827298
-149.80226,2020.0,0.0,545,1954.0,61.228905,1358.0,3662.0,719.0,99508,1.31,1.0,1.0,129800,0,1,0,3,380546.2917827298
-149.80226,2020.0,0.0,1503,1969.0,61.231228,2106.0,2667.0,2132.0,99508,1.31,2.0,6.0,357900,0,0,1,2,418509.68133802817
-149.80331,2020.0,0.0,1086,1963.0,61.23013,2253.0,3414.0,1910.0,99508,1.31,1.5,3.0,258500,0,1,0,3,380546.2917827298
-149.80414,2020.0,0.0,1256,1994.0,61.227917,2542.0,3296.0,1456.0,99508,1.31,2.0,3.0,299000,0,1,0,3,380546.2917827298
-149.80447,2020.0,0.0,1232,1982.0,61.23026,2681.0,3569.0,1820.0,99508,1.31,2.0,3.0,293400,0,1,0,3,380546.2917827298
-149.80484,2020.0,0.0,1011,1956.0,61.23066,2706.0,5187.0,1732.0,99508,1.31,2.0,4.0,240700,0,1,0,3,380546.2917827298
-149.80484,2020.0,0.0,1139,1971.0,61.228867,2416.0,3497.0,1560.0,99508,1.31,1.0,3.0,271100,0,1,0,3,380546.2917827298
-149.80603,2020.0,0.0,1292,1999.0,61.23013,2678.0,3920.0,1554.0,99508,1.31,2.0,4.0,307500,0,1,0,3,380546.2917827298
-149.80705,2020.0,0.0,1523,1963.0,61.23081,2260.0,4122.0,2312.0,99508,1.31,2.0,6.0,362700,0,0,1,2,418509.68133802817
-149.80705,2020.0,0.0,1220,1967.0,61.228188,2836.0,4975.0,1988.0,99508,1.31,2.0,4.0,290400,0,1,0,3,380546.2917827298
-149.79395,2020.0,0.0,856,1952.0,61.22554,1424.0,5888.0,828.0,99508,1.31,1.0,1.0,203900,0,1,0,3,380546.2917827298
-149.79477,2020.0,0.0,804,1964.0,61.224857,1581.0,1488.0,640.0,99508,1.31,1.0,2.0,191400,0,1,0,3,380546.2917827298
-149.79663,2020.0,0.0,653,1952.0,61.22472,1376.0,3470.0,688.0,99508,1.31,1.0,1.0,155400,0,1,0,3,380546.2917827298
-149.79395,2020.0,0.0,1270,1961.0,61.227486,2107.0,3483.0,1440.0,99508,1.31,2.0,4.0,302300,0,0,1,2,418509.68133802817
-149.79582,2020.0,0.0,1302,1953.0,61.22749,2676.0,3455.0,1800.0,99508,1.31,3.0,3.0,309900,0,1,0,3,380546.2917827298
-149.79665,2020.0,0.0,1520,1968.0,61.22762,3153.0,3305.0,2488.0,99508,1.31,3.0,5.0,361900,0,1,0,3,380546.2917827298
-149.79955,2020.0,0.0,936,1958.0,61.227207,1217.0,1621.0,1653.0,99508,1.31,1.0,1.0,222900,0,1,0,3,380546.2917827298
-149.80037,2020.0,0.0,1194,1966.0,61.22567,2043.0,1189.0,1750.0,99508,1.31,1.0,3.0,284300,0,1,0,3,380546.2917827298
-149.80226,2020.0,0.0,1121,1972.0,61.22611,1709.0,5656.0,1840.0,99508,1.31,2.5,1.0,266800,0,1,0,3,380546.2917827298
-149.8033,2020.0,0.0,2288,2010.0,61.227203,3058.0,3666.0,3308.0,99508,1.31,5.0,7.0,544800,0,0,1,2,418509.68133802817
-149.80414,2020.0,0.0,1882,1968.0,61.2272,2454.0,3367.0,3144.0,99508,1.31,4.0,8.0,448200,0,0,1,2,418509.68133802817
-149.80518,2020.0,0.0,798,1950.0,61.226658,1083.0,4078.0,1310.0,99508,1.31,1.0,1.0,189900,0,1,0,3,380546.2917827298
-149.806,2020.0,0.0,1198,1962.0,61.226105,2221.0,6276.0,2058.0,99508,1.31,2.0,4.0,285300,0,0,1,2,418509.68133802817
-149.80705,2020.0,0.0,882,1950.0,61.227337,2058.0,2189.0,1192.0,99508,1.31,1.0,2.0,209900,0,1,0,3,380546.2917827298
-149.80774,2020.0,0.0,768,1946.0,61.2261,2328.0,5403.0,1035.0,99508,1.31,1.0,3.0,182900,0,1,0,3,380546.2917827298
-149.79771,2020.0,0.0,1911,1971.0,61.220825,3324.0,5723.0,2864.0,99508,1.31,3.0,5.0,455100,0,1,0,0,657634.9143610013
-149.79955,2020.0,0.0,1121,1966.0,61.221786,2309.0,3451.0,1040.0,99508,1.31,1.0,3.0,267000,0,1,0,3,380546.2917827298
-149.79832,2020.0,0.0,1166,1966.0,61.222565,2310.0,4106.0,1040.0,99508,1.31,1.0,3.0,277700,0,1,0,3,380546.2917827298
-149.79848,2020.0,0.0,1138,1982.0,61.222057,2484.0,5697.0,1032.0,99508,1.31,1.5,3.0,271000,0,1,0,3,380546.2917827298
-149.7977,2020.0,0.0,1176,1982.0,61.221237,2484.0,3827.0,1032.0,99508,1.31,1.5,3.0,279900,0,1,0,3,380546.2917827298
-149.79817,2020.0,0.0,1028,1969.0,61.22386,2341.0,3892.0,1092.0,99508,1.31,1.0,3.0,244800,0,1,0,3,380546.2917827298
-149.80144,2020.0,0.0,1001,1961.0,61.22165,2420.0,5466.0,960.0,99508,1.31,1.0,3.0,238400,0,1,0,3,380546.2917827298
-149.80142,2020.0,0.0,1391,1966.0,61.220833,2850.0,2806.0,1755.0,99508,1.31,2.0,4.0,331200,0,1,0,3,380546.2917827298
-149.80226,2020.0,0.0,1050,1962.0,61.22151,2351.0,3970.0,960.0,99508,1.31,2.0,2.0,250100,0,1,0,3,380546.2917827298
-149.8033,2020.0,0.0,1331,1962.0,61.221237,2830.0,4113.0,1728.0,99508,1.31,2.0,4.0,316800,0,1,0,3,380546.2917827298
-149.80411,2020.0,0.0,1074,1999.0,61.220966,2271.0,1845.0,1040.0,99508,1.31,1.0,3.0,255800,0,1,0,3,380546.2917827298
-149.79623,2020.0,0.0,1381,1964.0,61.217407,2506.0,3729.0,1840.0,99508,1.31,2.0,3.0,328800,0,1,0,3,380546.2917827298
-149.79625,2020.0,0.0,1060,1963.0,61.218594,2329.0,3511.0,1020.0,99508,1.31,1.0,3.0,252300,0,1,0,3,380546.2917827298
-149.79474,2020.0,0.0,1269,1977.0,61.21804,2502.0,7571.0,1264.0,99508,1.31,2.0,3.0,302200,0,1,0,3,380546.2917827298
-149.79398,2020.0,0.0,1105,1971.0,61.218174,2371.0,4401.0,1041.0,99508,1.31,0.0,3.0,263100,0,1,0,3,380546.2917827298
-149.79509,2020.0,0.0,1352,1964.0,61.219,2114.0,1208.0,1490.0,99508,1.31,6.0,6.0,322000,0,0,1,2,418509.68133802817
-149.79567,2020.0,0.0,1296,1972.0,61.21939,2690.0,6053.0,1876.0,99508,1.31,2.0,4.0,308600,0,1,0,3,380546.2917827298
-149.79424,2020.0,0.0,1774,1968.0,61.219856,2193.0,2435.0,2288.0,99508,1.31,3.0,6.0,422400,0,0,1,2,418509.68133802817
-149.79395,2020.0,0.0,1259,1964.0,61.22024,2583.0,5716.0,1728.0,99508,1.31,2.0,4.0,299700,0,1,0,3,380546.2917827298
-149.79771,2020.0,0.0,1414,1967.0,61.220036,2605.0,4947.0,1692.0,99508,1.31,2.0,4.0,336700,0,1,0,3,380546.2917827298
-149.79724,2020.0,0.0,1323,1976.0,61.21944,2554.0,4080.0,1188.0,99508,1.31,2.0,3.0,314900,0,1,0,3,380546.2917827298
-149.79878,2020.0,0.0,1310,1980.0,61.21893,2448.0,4626.0,1232.0,99508,1.31,2.0,3.0,312000,0,1,0,3,380546.2917827298
-149.79987,2020.0,0.0,1212,1967.0,61.217163,2342.0,3917.0,1024.0,99508,1.31,1.0,3.0,288500,0,1,0,3,380546.2917827298
-149.79929,2020.0,0.0,1255,1963.0,61.21758,2587.0,3707.0,1840.0,99508,1.31,2.0,4.0,298900,0,1,0,3,380546.2917827298
-149.79701,2020.0,0.0,1498,1981.0,61.218063,2648.0,4652.0,1664.0,99508,1.31,2.0,3.0,356700,0,1,0,3,380546.2917827298
-149.79958,2020.0,0.0,1105,1963.0,61.218063,2255.0,4856.0,920.0,99508,1.31,1.0,3.0,263200,0,1,0,3,380546.2917827298
-149.79927,2020.0,0.0,1149,1963.0,61.218502,2317.0,5800.0,992.0,99508,1.31,1.0,3.0,273600,0,1,0,3,380546.2917827298
-149.8032,2020.0,0.0,1320,1962.0,61.220375,1682.0,2141.0,1333.0,99508,1.31,1.0,2.0,314200,0,1,0,3,380546.2917827298
-149.80313,2020.0,0.0,1164,1962.0,61.219,2304.0,4001.0,942.0,99508,1.31,1.0,3.0,277100,0,1,0,3,380546.2917827298
-149.80026,2020.0,0.0,1137,1963.0,61.219013,2331.0,10549.0,1040.0,99508,1.31,1.0,3.0,270800,0,1,0,3,380546.2917827298
-149.79936,2020.0,0.0,1350,1966.0,61.219887,2594.0,6710.0,1788.0,99508,1.31,2.0,4.0,321500,0,1,0,3,380546.2917827298
-149.80061,2020.0,0.0,1192,1963.0,61.21945,2479.0,3696.0,1118.0,99508,1.31,2.0,3.0,283900,0,1,0,3,380546.2917827298
-149.80186,2020.0,0.0,1313,1964.0,61.21987,2533.0,4333.0,1160.0,99508,1.31,2.0,3.0,312500,0,1,0,3,380546.2917827298
-149.80246,2020.0,0.0,1193,1963.0,61.22032,2674.0,1476.0,1056.0,99508,1.31,2.0,3.0,284000,0,1,0,3,380546.2917827298
-149.80504,2020.0,0.0,1084,1963.0,61.21988,2248.0,37.0,1484.0,99508,1.31,2.0,2.0,258000,0,1,0,3,380546.2917827298
-149.8053,2020.0,0.0,1351,1963.0,61.21805,2675.0,4108.0,1749.0,99508,1.31,2.0,4.0,321600,0,1,0,3,380546.2917827298
-149.80565,2020.0,0.0,1488,1964.0,61.21717,2680.0,3666.0,1728.0,99508,1.31,2.0,4.0,354400,0,1,0,3,380546.2917827298
-149.8058,2020.0,0.0,1383,1971.0,61.21988,2875.0,3639.0,1872.0,99508,1.31,2.0,4.0,329300,0,1,0,3,380546.2917827298
-149.8065,2020.0,0.0,1377,1965.0,61.217945,2289.0,3305.0,1728.0,99508,1.31,2.0,4.0,327800,0,0,1,2,418509.68133802817
-149.8078,2020.0,0.0,1532,1965.0,61.217255,2434.0,3799.0,1920.0,99508,1.31,2.0,5.0,364700,0,0,1,2,418509.68133802817
-149.79529,2020.0,0.0,1886,1969.0,61.216637,2630.0,9.0,1872.0,99508,1.31,2.0,4.0,449000,0,0,1,2,418509.68133802817
-149.7949,2020.0,0.0,1843,1970.0,61.215668,2145.0,1246.0,2392.0,99508,1.31,2.0,5.0,438800,0,0,1,2,418509.68133802817
-149.79564,2020.0,0.0,2016,1972.0,61.215267,2150.0,4717.0,3900.0,99508,1.31,5.0,8.0,480000,0,0,1,2,418509.68133802817
-149.79478,2020.0,0.0,1510,1969.0,61.213562,2120.0,7183.0,1728.0,99508,1.31,2.0,4.0,359500,0,0,1,2,418509.68133802817
-149.7957,2020.0,0.0,1151,1970.0,61.214733,2344.0,3955.0,1040.0,99508,1.31,1.0,3.0,274100,0,1,0,3,380546.2917827298
-149.79639,2020.0,0.0,2338,1970.0,61.21439,2414.0,6188.0,3536.0,99508,1.31,4.0,8.0,556700,0,0,1,2,418509.68133802817
-149.79414,2020.0,0.0,1821,1970.0,61.213905,2218.0,7346.0,2780.0,99508,1.31,2.0,6.0,433600,0,0,1,2,418509.68133802817
-149.79471,2020.0,0.0,1601,1972.0,61.216225,2618.0,2485.0,1976.0,99508,1.31,2.0,3.0,381300,0,1,0,3,380546.2917827298
-149.79785,2020.0,0.0,1516,1966.0,61.21391,2112.0,5564.0,1728.0,99508,1.31,2.0,4.0,360900,0,0,1,2,418509.68133802817
-149.79904,2020.0,0.0,1502,1965.0,61.21439,2534.0,4584.0,1728.0,99508,1.31,2.0,3.0,357700,0,1,0,3,380546.2917827298
-149.79865,2020.0,0.0,1585,1966.0,61.214733,2866.0,3452.0,2161.0,99508,1.31,2.0,5.0,377400,0,1,0,3,380546.2917827298
-149.79865,2020.0,0.0,1255,1966.0,61.21567,2304.0,3179.0,920.0,99508,1.31,1.0,3.0,298700,0,1,0,3,380546.2917827298
-149.79984,2020.0,0.0,1633,1966.0,61.216637,2064.0,5444.0,2048.0,99508,1.31,2.0,4.0,388800,0,0,1,2,418509.68133802817
-149.79863,2020.0,0.0,1643,1974.0,61.215275,2195.0,3393.0,1777.0,99508,1.31,2.0,4.0,391100,0,0,1,2,418509.68133802817
-149.8018,2020.0,0.0,1141,1975.0,61.214676,2369.0,4169.0,1040.0,99508,1.31,1.0,3.0,271600,0,1,0,3,380546.2917827298
-149.80675,2020.0,0.0,1286,1952.0,61.214245,1923.0,7338.0,960.0,99508,1.31,1.0,2.0,306200,0,1,0,3,380546.2917827298
-149.80618,2020.0,0.0,1535,1960.0,61.21523,2690.0,3581.0,2128.0,99508,1.31,2.0,4.0,365400,0,1,0,3,380546.2917827298
-149.80562,2020.0,0.0,1261,1955.0,61.215664,2320.0,3218.0,1032.0,99508,1.31,1.0,3.0,300200,0,1,0,3,380546.2917827298
-149.80676,2020.0,0.0,1725,1979.0,61.21621,2000.0,5198.0,2464.0,99508,1.31,2.0,4.0,410700,0,0,1,2,418509.68133802817
-149.7947,2020.0,0.0,1670,1995.0,61.211002,2713.0,4397.0,1688.0,99508,1.31,2.5,3.0,397500,0,1,0,3,380546.2917827298
-149.7947,2020.0,0.0,1875,1997.0,61.212685,2929.0,5430.0,1908.0,99508,1.31,2.0,4.0,446500,0,1,0,3,380546.2917827298
-149.79395,2020.0,0.0,1778,1997.0,61.211826,2742.0,5380.0,1933.0,99508,1.31,2.0,3.0,423300,0,1,0,3,380546.2917827298
-149.80104,2020.0,0.0,1606,1969.0,61.213062,2826.0,5956.0,1800.0,99508,1.31,2.0,4.0,382300,0,1,0,3,380546.2917827298
-149.80005,2020.0,348.0,384,1975.0,61.21263,1285.0,2497.0,541.0,99508,1.31,1.0,1.0,91500,1,0,0,1,200173.4314516129
-149.80005,2020.0,330.0,486,1975.0,61.21263,1594.0,7415.0,842.0,99508,1.31,1.0,2.0,115800,1,0,0,1,200173.4314516129
-149.80005,2020.0,330.0,366,1975.0,61.21263,1304.0,5107.0,580.0,99508,1.31,1.0,1.0,87100,1,0,0,1,200173.4314516129
-149.80005,2020.0,330.0,462,1975.0,61.21263,1596.0,4543.0,845.0,99508,1.31,1.0,2.0,110100,1,0,0,1,200173.4314516129
-149.79823,2020.0,348.0,454,1975.0,61.212627,1537.0,4467.0,821.0,99508,1.31,1.0,2.0,108100,1,0,0,1,200173.4314516129
-149.79823,2020.0,348.0,454,1975.0,61.212627,1537.0,4690.0,821.0,99508,1.31,1.0,2.0,108100,1,0,0,1,200173.4314516129
-149.79823,2020.0,348.0,500,1975.0,61.212627,1558.0,1636.0,845.0,99508,1.31,1.0,2.0,119000,1,0,0,1,200173.4314516129
-149.79823,2020.0,348.0,507,1975.0,61.212627,1561.0,3319.0,848.0,99508,1.31,1.0,2.0,120600,1,0,0,1,200173.4314516129
-149.79823,2020.0,348.0,403,1975.0,61.212627,1230.0,3761.0,570.0,99508,1.31,1.0,1.0,95900,1,0,0,1,200173.4314516129
-149.78864,2020.0,0.0,1762,1967.0,61.193474,2594.0,1427.0,1976.0,99508,1.31,2.0,4.0,419500,0,1,0,3,380546.2917827298
-149.79048,2020.0,0.0,2270,1967.0,61.191875,3292.0,6763.0,3016.0,99508,1.31,3.0,5.0,540400,0,1,0,0,657634.9143610013
-149.79034,2020.0,0.0,1687,1967.0,61.193043,2594.0,3675.0,1976.0,99508,1.31,2.0,4.0,401700,0,1,0,3,380546.2917827298
-149.7897,2020.0,0.0,2175,1967.0,61.194794,3049.0,3895.0,2880.0,99508,1.31,3.5,6.0,517900,0,0,1,2,418509.68133802817
-149.79286,2020.0,200.0,812,1968.0,61.191887,1794.0,4554.0,984.0,99508,1.31,1.0,2.0,193400,1,0,0,1,200173.4314516129
-149.78757,2020.0,0.0,1893,1969.0,61.19389,2662.0,4831.0,2200.0,99508,1.31,2.0,4.0,450700,0,1,0,3,380546.2917827298
-149.79004,2020.0,0.0,847,1974.0,61.194668,1564.0,3350.0,962.0,99508,1.31,1.0,2.0,201600,1,0,0,1,200173.4314516129
-149.79082,2020.0,328.0,815,1974.0,61.194767,1578.0,4338.0,945.0,99508,1.31,1.75,2.0,194000,1,0,0,1,200173.4314516129
-149.78989,2020.0,0.0,669,1974.0,61.194393,1552.0,4823.0,947.0,99508,1.31,1.0,2.0,159400,1,0,0,1,200173.4314516129
-149.79051,2020.0,0.0,703,1974.0,61.193863,1563.0,5011.0,961.0,99508,1.31,1.0,2.0,167400,1,0,0,1,200173.4314516129
-149.79283,2020.0,346.0,1295,1979.0,61.193985,2272.0,5557.0,1824.0,99508,1.31,1.5,2.0,308300,1,0,0,1,200173.4314516129
-149.79283,2020.0,0.0,1155,1979.0,61.19365,2050.0,5684.0,1430.0,99508,1.31,1.5,2.0,275100,1,0,0,1,200173.4314516129
-149.79234,2020.0,346.0,660,1979.0,61.193195,1278.0,4439.0,684.0,99508,1.31,1.0,1.0,157100,1,0,0,1,200173.4314516129
-149.79233,2020.0,0.0,1011,1979.0,61.193233,1804.0,1385.0,1352.0,99508,1.31,1.0,2.0,240600,1,0,0,1,200173.4314516129
-149.79233,2020.0,0.0,995,1979.0,61.193245,1804.0,5517.0,1352.0,99508,1.31,1.0,2.0,236900,1,0,0,1,200173.4314516129
-149.79218,2020.0,0.0,714,1979.0,61.19369,1278.0,3850.0,684.0,99508,1.31,1.0,1.0,170000,1,0,0,1,200173.4314516129
-149.79286,2020.0,346.0,678,1982.0,61.192818,1411.0,5047.0,684.0,99508,1.31,1.0,1.0,161500,1,0,0,1,200173.4314516129
-149.79286,2020.0,365.0,671,1982.0,61.192574,1411.0,4152.0,684.0,99508,1.31,1.0,1.0,159700,0,0,1,2,418509.68133802817
-149.79286,2020.0,346.0,685,1982.0,61.192326,1358.0,3909.0,692.0,99508,1.31,1.0,1.0,163000,1,0,0,1,200173.4314516129
-149.79286,2020.0,346.0,694,1982.0,61.19208,1358.0,2111.0,692.0,99508,1.31,1.0,1.0,165200,1,0,0,1,200173.4314516129
-149.79251,2020.0,346.0,683,1982.0,61.192005,1578.0,5967.0,692.0,99508,1.31,1.0,1.0,162700,1,0,0,1,200173.4314516129
-149.7921,2020.0,346.0,698,1982.0,61.19287,1578.0,4361.0,692.0,99508,1.31,1.0,1.0,166300,1,0,0,1,200173.4314516129
